,cityName,currentConfirmedCount,confirmedCount,suspectedCount,curedCount,deadCount,locationId,provinceName
0,武汉,7442,50005,0,40073,2490,420100,湖北省
1,孝感,93,3518,0,3297,128,420900,湖北省
2,鄂州,47,1394,0,1290,57,420700,湖北省
3,随州,40,1307,0,1222,45,421300,湖北省
4,荆州,31,1580,0,1499,50,421000,湖北省
5,荆门,19,928,0,870,39,420800,湖北省
6,十堰,19,672,0,645,8,420300,湖北省
7,仙桃,18,575,0,535,22,429004,湖北省
8,黄石,14,1015,0,963,38,420200,湖北省
9,宜昌,14,931,0,881,36,420500,湖北省
10,襄阳,6,1175,0,1131,38,420600,湖北省
11,潜江,5,198,0,184,9,429005,湖北省
12,天门,3,496,0,478,15,429006,湖北省
13,黄冈,0,2907,0,2782,125,421100,湖北省
14,咸宁,0,836,0,821,15,421200,湖北省
15,恩施州,0,252,0,245,7,422800,湖北省
16,神农架林区,0,11,0,11,0,429021,湖北省
17,朝阳区,72,72,0,0,0,110105,北京市
18,海淀区,63,63,0,0,0,110108,北京市
19,西城区,53,53,0,0,0,110102,北京市
20,境外输入人员,49,54,0,5,0,0,北京市
21,丰台区,40,43,0,3,0,110106,北京市
22,大兴区,23,39,0,16,0,110115,北京市
23,外地来京人员,23,25,0,2,0,-1,北京市
24,昌平区,19,29,0,10,0,110114,北京市
25,通州区,18,19,0,1,0,110112,北京市
26,房山区,13,16,0,3,0,110111,北京市
27,东城区,13,14,0,1,0,110101,北京市
28,石景山区,13,14,0,1,0,110107,北京市
29,顺义区,10,10,0,0,0,110113,北京市
30,怀柔区,7,7,0,0,0,110116,北京市
31,密云区,7,7,0,0,0,110118,北京市
32,门头沟区,1,3,0,2,0,110109,北京市
33,延庆区,1,1,0,0,0,110119,北京市
34,待明确地区,-342,0,0,334,8,0,北京市
35,广州,22,354,0,331,1,440100,广东省
36,深圳,19,425,0,403,3,440300,广东省
37,佛山,4,85,0,81,0,440600,广东省
38,中山,4,68,0,64,0,442000,广东省
39,东莞,1,100,0,98,1,441900,广东省
40,肇庆,1,20,0,18,1,441200,广东省
41,珠海,0,98,0,97,1,440400,广东省
42,惠州,0,62,0,62,0,441300,广东省
43,汕头,0,25,0,25,0,440500,广东省
44,江门,0,23,0,23,0,440700,广东省
45,湛江,0,22,0,22,0,440800,广东省
46,梅州,0,16,0,16,0,441400,广东省
47,阳江,0,14,0,14,0,441700,广东省
48,茂名,0,14,0,14,0,440900,广东省
49,清远,0,12,0,12,0,441800,广东省
50,韶关,0,10,0,9,1,440200,广东省
51,揭阳,0,8,0,8,0,445200,广东省
52,汕尾,0,5,0,5,0,441500,广东省
53,潮州,0,5,0,5,0,445100,广东省
54,河源,0,4,0,4,0,441600,广东省
55,待明确地区,-2,0,0,2,0,0,广东省
56,境外输入人员,40,42,0,2,0,0,甘肃省
57,兰州,0,36,0,34,2,620100,甘肃省
58,天水,0,12,0,12,0,620500,甘肃省
59,平凉,0,9,0,9,0,620800,甘肃省
60,定西,0,9,0,9,0,621100,甘肃省
61,甘南,0,8,0,8,0,623000,甘肃省
62,白银,0,4,0,4,0,620400,甘肃省
63,陇南,0,4,0,4,0,621200,甘肃省
64,庆阳,0,3,0,3,0,621000,甘肃省
65,临夏,0,3,0,3,0,622900,甘肃省
66,张掖,0,2,0,2,0,620700,甘肃省
67,金昌,0,1,0,1,0,620300,甘肃省
68,境外输入人员,22,23,0,1,0,0,上海市
69,外地来沪人员,4,111,0,106,1,-1,上海市
70,宝山区,2,21,0,19,0,310113,上海市
71,嘉定区,2,9,0,7,0,310114,上海市
72,浦东新区,1,61,0,60,0,310115,上海市
73,徐汇区,1,18,0,17,0,310104,上海市
74,静安区,1,16,0,15,0,310106,上海市
75,黄浦区,1,6,0,5,0,310101,上海市
76,闵行区,0,19,0,19,0,310112,上海市
77,松江区,0,14,0,14,0,310117,上海市
78,长宁区,0,13,0,13,0,310105,上海市
79,普陀区,0,11,0,11,0,310107,上海市
80,杨浦区,0,9,0,9,0,310110,上海市
81,奉贤区,0,9,0,9,0,310120,上海市
82,虹口区,0,7,0,7,0,310109,上海市
83,青浦区,0,6,0,6,0,310118,上海市
84,金山区,0,4,0,4,0,310116,上海市
85,崇明区,0,4,0,4,0,310151,上海市
86,待明确地区,-2,0,0,0,2,0,上海市
87,丽水,10,28,0,18,0,331100,浙江省
88,杭州,2,183,0,181,0,330100,浙江省
89,湖州,2,12,0,10,0,330500,浙江省
90,嘉兴,1,45,0,44,0,330400,浙江省
91,温州,0,504,0,503,1,330300,浙江省
92,宁波,0,157,0,157,0,330200,浙江省
93,台州,0,146,0,146,0,331000,浙江省
94,金华,0,55,0,55,0,330700,浙江省
95,绍兴,0,42,0,42,0,330600,浙江省
96,省十里丰监狱,0,36,0,36,0,0,浙江省
97,衢州,0,14,0,14,0,330800,浙江省
98,舟山,0,10,0,10,0,330900,浙江省
99,成都,11,145,0,131,3,510100,四川省
100,甘孜州,1,78,0,77,0,513300,四川省
